f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-33.215,36.622,-60.010,-0.329,0.363,-0.594,0.325,0.499,0.361,-0.989,1.377,-0.607,1.000,1.000,0.000,-0.454,0.521,-0.829,0.299,0.427,0.338,0.291,0.397,0.324,-0.008,-0.214,0.157,1.549,1.873,1.454,Touching
-27.845,17.481,-69.668,-0.276,0.173,-0.690,0.316,0.503,0.394,-1.147,2.909,-0.571,1.000,1.000,0.000,-0.424,0.306,-0.893,0.292,0.436,0.366,0.278,0.419,0.353,0.127,-0.063,0.045,1.531,1.814,1.513,Touching
-25.997,53.433,-58.025,-0.257,0.529,-0.575,0.339,0.338,0.403,-1.317,0.640,-0.702,1.000,0.000,3.000,-0.375,0.405,-0.576,0.316,0.271,0.375,0.308,0.250,0.375,0.125,1.156,0.182,1.377,3.188,1.581,Touching
-23.920,44.308,-67.087,-0.235,0.434,-0.658,0.355,0.310,0.381,-1.514,0.713,-0.579,1.000,0.000,0.000,-0.306,0.329,-0.942,0.326,0.270,0.367,0.324,0.248,0.348,-0.203,0.705,0.257,1.676,1.947,1.238,Touching
-20.454,52.897,-62.862,-0.203,0.524,-0.622,0.309,0.374,0.327,-1.527,0.714,-0.526,1.000,1.000,0.000,-0.254,0.397,-0.732,0.289,0.331,0.308,0.289,0.326,0.304,-0.123,0.223,0.203,1.460,1.985,1.376,Touching
-34.085,46.767,-52.458,-0.337,0.463,-0.519,0.409,0.372,0.371,-1.211,0.803,-0.715,1.000,0.000,0.000,-0.545,0.271,-0.351,0.383,0.313,0.350,0.352,0.274,0.336,0.267,1.032,-0.203,1.407,2.585,1.313,Touching
-22.895,56.404,-54.896,-0.227,0.558,-0.544,0.333,0.352,0.383,-1.469,0.630,-0.705,1.000,0.000,4.000,-0.281,0.425,-0.564,0.312,0.293,0.360,0.311,0.272,0.360,0.011,0.951,0.133,1.395,2.688,1.344,Touching
-23.513,44.255,-64.644,-0.233,0.438,-0.640,0.338,0.429,0.298,-1.450,0.978,-0.466,1.000,2.000,0.000,-0.203,0.292,-0.659,0.321,0.356,0.281,0.321,0.329,0.281,-0.109,0.548,0.115,1.265,2.309,1.293,Touching
-34.719,41.808,-57.457,-0.347,0.418,-0.575,0.406,0.409,0.342,-1.170,0.977,-0.596,1.000,4.000,0.000,-0.519,0.258,-0.517,0.368,0.334,0.319,0.338,0.289,0.315,0.310,1.038,-0.123,1.635,2.750,1.324,Touching
-27.972,9.032,-73.139,-0.280,0.090,-0.731,0.394,0.403,0.398,-1.409,4.459,-0.544,1.000,7.000,2.000,-0.406,-0.006,-0.847,0.346,0.329,0.357,0.328,0.307,0.354,0.067,0.783,0.016,1.689,2.485,1.856,Touching
