Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureNumAttributesSelected,measureSelectionTime,measureTime,measureOutOfBagError
m_04081713,6,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,432.0,49.0,48.0,1.0,0.0,97.95918367346938,2.0408163265306123,0.0,0.958927074601844,0.09857142857142853,0.19275129370380312,19.939313231237527,38.75110470046812,48.63394349167277,9.619048178044963,39.014895313627804,0.9925294590137299,0.196307105674387,0.7962223533393429,40.0357859943229,0.8170568570269979,82.32066560914998,0.9629629629629629,26.0,0.0,0.0,1.0,22.0,0.037037037037037035,1.0,1.0,0.9629629629629629,0.9811320754716981,0.9597369473202174,0.9966329966329966,0.9974457215836526,0.9795918367346939,0.016628873771730914,0.983371126228269,0.02040816326530612,0.9804791481810115,0.9795918367346939,0.9796260642621828,0.9597369473202174,0.9966329966329966,0.9967775852333574,0.9794549266247379,0.9795918367346939,0.131,0.003,0.0912,0.0017330000000000002,91.2,1.733,362648.0,146585.0,19046.0,100.0,70.40816326530613,?,11.0,13.0,131.0,-1.0
m_04081713,6,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,47.0,1.0,0.0,97.91666666666667,2.0833333333333335,0.0,0.9574468085106382,0.06583333333333334,0.1251831990857133,13.346926886105454,25.23087754129055,47.46765459119369,5.32288906923305,42.14476552196064,0.9889094706498686,0.11089352227568855,0.8780159483741801,42.15638212958819,0.8782579610330873,88.81075438138278,1.0,27.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.0,0.0,0.9642857142857143,1.0,0.9818181818181818,0.9583148474999099,1.0,1.0,0.9791666666666666,0.026785714285714284,0.9732142857142856,0.020833333333333332,0.9799107142857143,0.9791666666666666,0.9791019955654102,0.9583148474999099,1.0,1.0,0.9787139689578714,0.9791666666666666,0.103,0.002,0.083419,0.001712,83.419,1.712,368671.0,146918.0,18713.0,100.0,65.625,?,10.0,8.0,103.0,-1.0
m_04081713,6,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,42.0,6.0,0.0,87.5,12.5,0.0,0.7486910994764399,0.1908333333333333,0.29312966414199704,38.689193125546176,59.08076094638186,47.46765459119369,20.96170731314038,26.505947278053313,0.9889094706498686,0.4367022356904246,0.552207234959444,30.336586089738443,0.6320122102028842,63.910016938916876,0.8518518518518519,23.0,0.09523809523809523,2.0,0.9047619047619048,19.0,0.14814814814814814,4.0,0.92,0.8518518518518519,0.8846153846153846,0.7513319206146093,0.955026455026455,0.9575127619582491,0.875,0.11838624338624337,0.8816137566137566,0.125,0.8789130434782608,0.875,0.8754370629370629,0.7513319206146093,0.9550264550264549,0.9580462016652094,0.8741258741258742,0.875,0.151,0.001,0.08793000000000001,6.69E-4,87.93,0.669,353273.0,146918.0,18713.0,97.91666666666667,79.16666666666667,?,10.0,10.0,151.0,-1.0
m_04081713,6,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,44.0,4.0,0.0,91.66666666666667,8.333333333333334,0.0,0.8288770053475935,0.11645833333333334,0.2074899595964425,23.61054471307895,41.819939096145326,47.46765459119369,10.379307363968021,37.08834722722567,0.9889094706498686,0.2162355700826671,0.7726739005672014,37.19039549801875,0.774799906208724,78.34892163582568,0.9629629629629629,26.0,0.14285714285714285,3.0,0.8571428571428571,18.0,0.037037037037037035,1.0,0.896551724137931,0.9629629629629629,0.9285714285714286,0.8319277749752854,0.9911816578483245,0.9936507936507937,0.9166666666666666,0.09656084656084656,0.9034391534391535,0.08333333333333333,0.9187840290381125,0.9166666666666666,0.9160714285714286,0.8319277749752855,0.9911816578483243,0.9916813711650668,0.9142857142857144,0.9166666666666666,0.087,0.002,0.07292900000000001,0.0018189999999999999,72.929,1.819,376603.0,146918.0,18713.0,100.0,70.83333333333333,?,11.0,7.0,87.0,-1.0
m_04081713,6,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.8736842105263157,0.12562499999999996,0.23351927115336754,25.46897757063793,47.066189209366996,47.46765459119369,12.761566227695626,34.70608836349807,0.9889094706498686,0.26586596307699223,0.7230435075728764,36.502133941320686,0.7604611237775143,76.89896257923105,0.9259259259259259,25.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.07407407407407407,2.0,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.874459698716736,0.9797178130511464,0.9833750769008139,0.9375,0.059193121693121686,0.9408068783068781,0.0625,0.9385926573426574,0.9375,0.937637121544537,0.8744596987167359,0.9797178130511464,0.9786613959174559,0.9368143922773147,0.9375,0.084,0.001,0.073563,0.001503,73.563,1.503,338778.0,146918.0,18713.0,100.0,71.875,?,8.0,6.0,83.0,-1.0
m_04081713,6,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.8709677419354839,0.11999999999999998,0.22853701377822078,24.3285755898631,46.06200712559193,47.46765459119369,1082.489682114752,-1035.0220275235583,0.9889094706498686,22.551868377390665,-21.5629589067408,37.080152019907466,0.7725031670814055,78.11667195114937,1.0,27.0,0.14285714285714285,3.0,0.8571428571428571,18.0,0.0,0.0,0.9,1.0,0.9473684210526316,0.8783100656536799,0.9585537918871252,0.9302615811140642,0.9375,0.08035714285714285,0.9196428571428571,0.0625,0.94375,0.9375,0.9367408906882592,0.8783100656536799,0.9585537918871253,0.9480613258845976,0.9352226720647774,0.9375,0.072,0.001,0.063635,0.0010509999999999999,63.635,1.051,350469.0,146918.0,18713.0,97.91666666666667,68.75,?,10.0,7.0,72.0,-1.0
m_04081713,6,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,42.0,6.0,0.0,87.5,12.5,0.0,0.7512953367875647,0.1664583333333333,0.29824835847550507,33.74745120885523,60.11244212119838,47.46765459119369,19.60425156016773,27.863403031025964,0.9889094706498686,0.40842190750349433,0.5804875631463743,32.28745421923733,0.6726552962341111,68.0199063916408,0.8148148148148148,22.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.18518518518518517,5.0,0.9565217391304348,0.8148148148148148,0.8800000000000001,0.761840059364464,0.9585537918871252,0.9691370996544029,0.875,0.10780423280423279,0.8921957671957671,0.125,0.8880434782608696,0.875,0.8754347826086958,0.761840059364464,0.9585537918871253,0.9552950817359503,0.8747826086956523,0.875,0.068,0.002,0.061342,0.001426,61.342,1.426,348008.0,146918.0,18713.0,100.0,75.0,?,9.0,5.0,68.0,-1.0
m_04081713,6,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,46.0,2.0,0.0,95.83333333333333,4.166666666666667,0.0,0.9160839160839161,0.11125000000000002,0.18548360215034285,22.46083929607424,37.21011144029792,47.7893373662951,9.508956420352295,38.28038094594281,0.9956111951311479,0.19810325875733947,0.7975079363738086,38.39873647183408,0.7999736764965433,80.3500081566646,0.9615384615384616,25.0,0.045454545454545456,1.0,0.9545454545454546,21.0,0.038461538461538464,1.0,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.916083916083916,0.9965034965034965,0.9972527472527473,0.9583333333333334,0.042249417249417255,0.9577505827505828,0.041666666666666664,0.9583333333333334,0.9583333333333334,0.9583333333333334,0.9160839160839161,0.9965034965034963,0.9966591379634858,0.9580419580419581,0.9583333333333334,0.09,0.001,0.07853199999999999,0.001059,78.532,1.059,368795.0,146918.0,18713.0,100.0,75.0,?,11.0,5.0,90.0,-1.0
m_04081713,6,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,47.0,1.0,0.0,97.91666666666667,2.0833333333333335,0.0,0.9578947368421051,0.11041666666666665,0.19723082923316018,22.292593308837723,39.5667382461102,47.7893373662951,9.99790112481351,37.79143624148159,0.9956111951311479,0.2082896067669481,0.7873215883641999,38.416869524326835,0.8003514484234757,80.38795187694215,1.0,26.0,0.045454545454545456,1.0,0.9545454545454546,21.0,0.0,0.0,0.9629629629629629,1.0,0.9811320754716981,0.9587449708822046,0.9947552447552448,0.9955577470962087,0.9791666666666666,0.024621212121212124,0.975378787878788,0.020833333333333332,0.9799382716049383,0.9791666666666666,0.9791209594851544,0.9587449708822046,0.9947552447552447,0.995093779677113,0.978938130759105,0.9791666666666666,0.063,0.001,0.059281999999999994,0.0010509999999999999,59.282,1.051,367458.0,146918.0,18713.0,100.0,69.79166666666667,?,10.0,5.0,63.0,-1.0
m_04081713,6,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.8745644599303136,0.1439583333333333,0.25420218331084415,29.064494295107295,50.995837150589146,47.7893373662951,16.25706639128951,31.53227097500559,0.9956111951311479,0.3386888831518648,0.6569223119792832,35.13093833971313,0.7318945487440236,73.51208507128267,0.9230769230769231,24.0,0.045454545454545456,1.0,0.9545454545454546,21.0,0.07692307692307693,2.0,0.96,0.9230769230769231,0.9411764705882353,0.8753299338872258,0.9702797202797203,0.9692036394230499,0.9375,0.059877622377622376,0.9401223776223778,0.0625,0.9384782608695653,0.9375,0.9375816993464051,0.8753299338872257,0.9702797202797203,0.9708333425192187,0.9372549019607843,0.9375,0.066,0.001,0.061058999999999995,9.170000000000001E-4,61.059,0.917,360104.0,146918.0,18713.0,97.91666666666667,75.0,?,9.0,7.0,66.0,-1.0
m_04081713,7,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,432.0,49.0,48.0,1.0,0.0,97.95918367346938,2.0408163265306123,0.0,0.9585798816568046,0.07755102040816322,0.15857786344729896,15.687244364120586,31.880810092334922,48.63394349167273,7.1813920445895985,41.45255144708313,0.9925294590137292,0.14655902131815507,0.8459704376955741,42.078651545466954,0.8587479907238154,86.52115893639552,1.0,27.0,0.045454545454545456,1.0,0.9545454545454546,21.0,0.0,0.0,0.9642857142857143,1.0,0.9818181818181818,0.959403223600247,0.9966329966329966,0.9973055065647659,0.9795918367346939,0.02504638218923933,0.9749536178107607,0.02040816326530612,0.9803206997084548,0.9795918367346939,0.979540061267636,0.9594032236002471,0.9966329966329966,0.9968145988554152,0.9792811839323468,0.9795918367346939,0.067,0.001,0.064336,9.87E-4,64.336,0.987,366482.0,146585.0,19046.0,100.0,66.3265306122449,?,10.0,7.0,67.0,-1.0
m_04081713,7,2,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,46.0,2.0,0.0,95.83333333333333,4.166666666666667,0.0,0.915492957746479,0.138125,0.21297985037713463,27.886772384451753,42.72617026624049,47.78933736629518,11.870256886167226,35.91908048012795,0.9956111951311496,0.2472970184618172,0.7483141766693323,36.007386542911235,0.7501538863106507,75.34606782036381,1.0,26.0,0.09090909090909091,2.0,0.9090909090909091,20.0,0.0,0.0,0.9285714285714286,1.0,0.962962962962963,0.9187795405622854,0.993006993006993,0.9939551829936446,0.9583333333333334,0.04924242424242425,0.9507575757575758,0.041666666666666664,0.9613095238095237,0.9583333333333334,0.9581128747795414,0.9187795405622854,0.993006993006993,0.9935205959164293,0.9576719576719577,0.9583333333333334,0.084,0.002,0.065866,0.001121,65.866,1.121,370967.0,146918.0,18713.0,100.0,77.08333333333333,?,10.0,5.0,84.0,-1.0
m_04081713,7,3,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,46.0,2.0,0.0,95.83333333333333,4.166666666666667,0.0,0.9166666666666667,0.10083333333333329,0.20170109898890817,20.35776445561786,40.46352499087459,47.78933736629518,9.88976491313714,37.89957245315804,0.9956111951311496,0.20603676902369042,0.7895744261074591,39.10112191457564,0.8146067065536592,81.81976162354752,0.9230769230769231,24.0,0.0,0.0,1.0,22.0,0.07692307692307693,2.0,1.0,0.9230769230769231,0.9600000000000001,0.9198662110077999,0.9903846153846154,0.9923172361137622,0.9583333333333334,0.03525641025641026,0.9647435897435898,0.041666666666666664,0.9618055555555555,0.9583333333333334,0.9584057971014494,0.9198662110077999,0.9903846153846154,0.9900748038746766,0.9582608695652175,0.9583333333333334,0.055,0.001,0.050754,0.0013080000000000001,50.754,1.308,385332.0,146918.0,18713.0,100.0,66.66666666666667,?,7.0,7.0,55.0,-1.0
m_04081713,7,4,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,42.0,6.0,0.0,87.5,12.5,0.0,0.7446808510638298,0.15791666666666662,0.2726948844404677,31.88261458131889,54.705682451672246,47.78933736629518,19.20277847657169,28.586558889723488,0.9956111951311496,0.4000578849285769,0.5955533102025726,33.60569174289798,0.7001185779770412,70.32048066562933,0.9615384615384616,25.0,0.22727272727272727,5.0,0.7727272727272727,17.0,0.038461538461538464,1.0,0.8333333333333334,0.9615384615384616,0.8928571428571429,0.7557086549031783,0.9606643356643356,0.956482026582361,0.875,0.14073426573426573,0.8592657342657342,0.125,0.8842592592592592,0.875,0.8732142857142856,0.7557086549031782,0.9606643356643355,0.9600766791858012,0.8714285714285714,0.875,0.064,0.002,0.061804000000000005,0.001815,61.804,1.815,356415.0,146918.0,18713.0,97.91666666666667,75.0,?,10.0,5.0,64.0,-1.0
m_04081713,7,5,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.8723404255319149,0.11062499999999997,0.23430304451002484,22.42790562190502,47.224160005179684,47.46765459119365,1082.7079479923088,-1035.2402934011152,0.9889094706498677,22.556415583173102,-21.567506112523233,37.78129352794238,0.7871102818321329,79.59376517194025,0.9629629629629629,26.0,0.09523809523809523,2.0,0.9047619047619048,19.0,0.037037037037037035,1.0,0.9285714285714286,0.9629629629629629,0.9454545454545454,0.8731313054999179,0.9559082892416225,0.9290721850953025,0.9375,0.06977513227513227,0.9302248677248676,0.0625,0.9379464285714286,0.9375,0.9373059866962304,0.873131305499918,0.9559082892416225,0.9446252961450932,0.9361419068736141,0.9375,0.065,0.001,0.063711,0.001064,63.711,1.064,360989.0,146918.0,18713.0,97.91666666666667,67.70833333333333,?,11.0,5.0,65.0,-1.0
m_04081713,7,6,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,44.0,4.0,0.0,91.66666666666667,8.333333333333334,0.0,0.8306878306878306,0.15916666666666665,0.27814115121642824,32.26915234488783,56.05980176884767,47.46765459119365,18.744132588303543,28.723522002890107,0.9889094706498677,0.3905027622563238,0.5984067083935439,33.47663428332319,0.6974298809025665,70.5251493288103,0.9259259259259259,25.0,0.09523809523809523,2.0,0.9047619047619048,19.0,0.07407407407407407,2.0,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.8306878306878307,0.9541446208112875,0.9726159482392543,0.9166666666666666,0.08597883597883597,0.9140211640211641,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.9166666666666666,0.8306878306878307,0.9541446208112875,0.9516886422724177,0.9153439153439153,0.9166666666666666,0.069,0.001,0.06475700000000001,8.59E-4,64.757,0.859,344634.0,146918.0,18713.0,97.91666666666667,76.04166666666667,?,10.0,5.0,69.0,-1.0
m_04081713,7,7,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.875,0.1077083333333333,0.18195122972928762,21.836586076318067,36.67256652103574,47.46765459119365,9.146544321165601,38.32111027002805,0.9889094706498677,0.19055300669095002,0.7983564639589177,38.33958709653362,0.7987413978444504,80.76992096349859,0.8888888888888888,24.0,0.0,0.0,1.0,21.0,0.1111111111111111,3.0,1.0,0.8888888888888888,0.9411764705882353,0.8819171036881969,1.0,1.0,0.9375,0.048611111111111105,0.9513888888888888,0.0625,0.9453125,0.9375,0.9377450980392158,0.8819171036881969,1.0,1.0,0.9372549019607843,0.9375,0.069,0.002,0.065422,0.0013460000000000002,65.422,1.346,375731.0,146918.0,18713.0,100.0,72.91666666666667,?,10.0,7.0,69.0,-1.0
m_04081713,7,8,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,44.0,4.0,0.0,91.66666666666667,8.333333333333334,0.0,0.8324607329842931,0.13229166666666667,0.2587510064392665,26.82056510340808,52.15168652691744,47.46765459119365,16.87962083581364,30.58803375538001,0.9889094706498677,0.3516587674127842,0.6372507032370835,35.72535931294222,0.7442783190196295,75.26253323577967,0.8888888888888888,24.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.1111111111111111,3.0,0.96,0.8888888888888888,0.923076923076923,0.8353970306134466,0.9620811287477954,0.9666684341237269,0.9166666666666666,0.07539682539682539,0.9246031746031745,0.08333333333333333,0.9204347826086957,0.9166666666666666,0.9169580419580418,0.8353970306134467,0.9620811287477954,0.9619357918709769,0.916083916083916,0.9166666666666666,0.069,0.001,0.06636,0.001149,66.36,1.149,369852.0,146918.0,18713.0,95.83333333333333,69.79166666666667,?,11.0,5.0,69.0,-1.0
m_04081713,7,9,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,44.0,4.0,0.0,91.66666666666667,8.333333333333334,0.0,0.8341968911917097,0.14583333333333326,0.23966121922413733,29.565977279347475,48.304108840518566,47.46765459119365,13.473260881300689,33.99439370989296,0.9889094706498677,0.2806929350270977,0.70821653562277,34.58447174976122,0.7205098281200254,72.8590280004638,0.8518518518518519,23.0,0.0,0.0,1.0,21.0,0.14814814814814814,4.0,1.0,0.8518518518518519,0.92,0.8459051693633013,0.9929453262786596,0.99480021893815,0.9166666666666666,0.06481481481481481,0.9351851851851851,0.08333333333333333,0.93,0.9166666666666666,0.9169565217391304,0.8459051693633013,0.9929453262786595,0.9933695895558715,0.9165217391304348,0.9166666666666666,0.061,0.001,0.060225,9.72E-4,60.225,0.972,367180.0,146918.0,18713.0,100.0,78.125,?,10.0,5.0,61.0,-1.0
m_04081713,7,10,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,433.0,48.0,45.0,3.0,0.0,93.75,6.25,0.0,0.8736842105263157,0.11687499999999994,0.2393698324072327,23.695018933877044,48.245379353269776,47.46765459119365,12.791481379118153,34.6761732120755,0.9889094706498677,0.26648919539829485,0.7224202752515728,36.98967167334104,0.7706181598612717,77.92605721076323,0.9259259259259259,25.0,0.047619047619047616,1.0,0.9523809523809523,20.0,0.07407407407407407,2.0,0.9615384615384616,0.9259259259259259,0.9433962264150944,0.874459698716736,0.9814814814814815,0.9872922776148583,0.9375,0.059193121693121686,0.9408068783068781,0.0625,0.9385926573426574,0.9375,0.937637121544537,0.8744596987167359,0.9814814814814815,0.9816604395918408,0.9368143922773147,0.9375,0.062,0.001,0.05932,9.67E-4,59.32,0.967,357625.0,146918.0,18713.0,100.0,67.70833333333333,?,9.0,5.0,62.0,-1.0
m_04081713,8,1,weka.classifiers.meta.AttributeSelectedClassifier,'-E \"weka.attributeSelection.CfsSubsetEval -P 1 -E 1\" -S \"weka.attributeSelection.BestFirst -D 1 -N 5\" -W weka.classifiers.trees.RandomForest -- -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1',-1151805453487947577,2.0200409030100003E7,432.0,49.0,45.0,4.0,0.0,91.83673469387755,8.16326530612245,0.0,0.8363939899833055,0.11061224489795918,0.19514515790319065,22.37496432987732,39.2323719358088,48.63394349167277,9.873243307196045,38.76070018447672,0.9925294590137299,0.20149476137134786,0.791034697642382,38.795460403502865,0.7917440898674054,79.77033655546671,0.8888888888888888,24.0,0.045454545454545456,1.0,0.9545454545454546,21.0,0.1111111111111111,3.0,0.96,0.8888888888888888,0.923076923076923,0.839206575741442,0.9949494949494949,0.9958810051402645,0.9183673469387755,0.07493300350443206,0.9250669964955678,0.08163265306122448,0.9218367346938776,0.9183673469387755,0.9185721111186949,0.839206575741442,0.9949494949494949,0.9952813701793294,0.9180602006688963,0.9183673469387755,0.07,0.001,0.065614,0.001289,65.614,1.289,371762.0,146585.0,19046.0,100.0,70.40816326530613,?,9.0,6.0,70.0,-1.0
