f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-22.796,56.994,-70.232,-0.228,0.570,-0.702,0.082,0.150,0.122,-0.359,0.263,-0.174,0.000,0.000,0.000,-0.237,0.594,-0.704,0.069,0.123,0.097,0.069,0.121,0.097,-0.073,-0.396,0.440,1.992,2.343,2.456,NoTouching
-35.752,71.724,-34.978,-0.358,0.717,-0.350,0.127,0.257,0.358,-0.355,0.358,-1.024,0.000,0.000,3.000,-0.363,0.775,-0.181,0.102,0.215,0.314,0.102,0.211,0.290,0.019,-0.616,-0.737,2.463,2.331,2.118,NoTouching
42.917,72.271,45.396,0.429,0.723,0.454,0.518,0.244,0.825,1.208,0.337,1.817,16.000,2.000,8.000,0.437,0.737,0.779,0.433,0.188,0.727,0.433,0.188,0.706,0.274,-0.547,-0.504,2.395,3.486,1.933,NoTouching
43.155,70.060,55.876,0.432,0.701,0.559,0.456,0.233,0.711,1.057,0.332,1.272,10.000,2.000,8.000,0.416,0.728,0.518,0.368,0.171,0.550,0.368,0.169,0.549,0.359,-0.271,-0.430,2.862,5.893,2.611,NoTouching
42.446,70.444,53.034,0.424,0.704,0.530,0.513,0.334,0.837,1.208,0.474,1.578,10.000,0.000,11.000,0.407,0.684,0.693,0.411,0.252,0.758,0.410,0.250,0.758,0.482,0.874,-0.187,2.920,3.926,1.640,NoTouching
37.665,74.414,18.376,0.377,0.744,0.184,0.398,0.502,0.878,1.057,0.675,4.779,6.000,6.000,7.000,0.439,0.731,-0.134,0.317,0.420,0.724,0.313,0.420,0.668,0.145,0.071,0.845,2.659,2.360,2.742,NoTouching
40.736,56.427,70.763,0.407,0.564,0.708,0.577,0.303,0.790,1.416,0.537,1.116,14.000,4.000,8.000,0.432,0.561,0.996,0.452,0.238,0.685,0.452,0.238,0.658,0.302,0.725,-0.491,2.759,4.492,2.023,NoTouching
39.953,67.025,7.714,0.400,0.670,0.077,0.431,0.614,0.775,1.079,0.916,10.047,10.000,6.000,6.000,0.419,0.643,-0.190,0.300,0.447,0.670,0.300,0.446,0.651,0.393,0.365,0.373,4.344,3.683,2.025,NoTouching
31.878,59.575,69.416,0.319,0.596,0.694,0.687,0.420,0.619,2.154,0.705,0.892,8.000,0.000,6.000,0.174,0.451,0.827,0.508,0.366,0.493,0.496,0.355,0.486,1.161,0.606,-0.212,4.956,2.105,3.217,NoTouching
48.788,30.573,-48.268,0.488,0.306,-0.483,0.367,0.796,0.505,0.753,2.603,-1.047,4.000,16.000,5.000,0.443,0.247,-0.613,0.303,0.640,0.424,0.300,0.638,0.406,0.517,0.486,0.599,2.420,2.643,2.286,NoTouching
45.436,61.867,68.854,0.454,0.619,0.689,0.450,0.177,0.560,0.990,0.286,0.813,9.000,0.000,11.000,0.435,0.617,0.799,0.389,0.145,0.479,0.388,0.145,0.474,0.126,-0.047,-0.051,2.173,2.547,2.086,NoTouching
40.941,64.071,-36.727,0.409,0.641,-0.367,0.388,0.871,0.634,0.948,1.359,-1.725,8.000,7.000,5.000,0.436,0.551,-0.457,0.313,0.659,0.508,0.313,0.649,0.499,-0.009,0.785,0.785,2.355,3.265,2.866,NoTouching
