f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-48.791,59.314,-27.828,-0.536,0.652,-0.306,0.156,0.301,0.128,-0.291,0.461,-0.417,0.000,0.000,0.000,-0.530,0.633,-0.322,0.129,0.253,0.112,0.129,0.252,0.111,-0.400,0.117,-0.077,2.295,2.158,1.862,NoTouching
-37.240,31.949,-63.770,-0.414,0.355,-0.709,0.145,0.296,0.278,-0.350,0.833,-0.392,0.000,2.000,0.000,-0.356,0.233,-0.809,0.138,0.253,0.263,0.138,0.234,0.257,-0.132,0.409,0.118,1.286,2.170,1.369,NoTouching
-33.770,36.913,-71.017,-0.375,0.410,-0.789,0.105,0.138,0.098,-0.281,0.336,-0.124,0.000,0.000,0.000,-0.367,0.430,-0.792,0.083,0.108,0.074,0.083,0.108,0.074,-0.145,-0.188,-0.074,2.886,2.712,3.205,NoTouching
-34.854,71.616,-33.664,-0.387,0.796,-0.374,0.037,0.139,0.226,-0.097,0.175,-0.604,0.000,0.000,1.000,-0.384,0.786,-0.455,0.031,0.106,0.196,0.030,0.105,0.182,-0.552,0.394,0.542,2.813,3.447,2.063,NoTouching
-31.089,78.021,5.074,-0.353,0.887,0.058,0.022,0.083,0.247,-0.061,0.093,4.281,0.000,0.000,1.000,-0.360,0.907,0.175,0.015,0.058,0.200,0.014,0.055,0.170,2.464,-1.529,-1.265,11.528,5.420,3.376,NoTouching
-42.637,68.571,22.877,-0.474,0.762,0.254,0.099,0.365,0.224,-0.209,0.479,0.882,0.000,0.000,1.000,-0.429,0.810,0.276,0.078,0.247,0.178,0.073,0.243,0.177,-1.502,0.533,-0.304,5.746,5.238,2.722,NoTouching
-20.721,25.737,-81.073,-0.230,0.286,-0.901,0.060,0.153,0.073,-0.262,0.535,-0.081,0.000,0.000,0.000,-0.214,0.334,-0.894,0.050,0.135,0.056,0.048,0.128,0.055,-0.603,-0.210,-0.035,2.371,1.782,2.219,NoTouching
-24.475,48.262,-69.833,-0.272,0.536,-0.776,0.022,0.090,0.056,-0.082,0.168,-0.072,0.000,0.000,0.000,-0.273,0.549,-0.776,0.017,0.071,0.038,0.017,0.071,0.038,0.479,-0.080,1.258,3.032,2.909,7.858,NoTouching
29.953,72.100,30.720,0.333,0.801,0.341,0.483,0.310,0.656,1.452,0.387,1.920,14.000,0.000,9.000,0.362,0.789,0.341,0.393,0.253,0.556,0.392,0.252,0.556,0.396,0.387,-0.041,2.687,2.951,2.140,NoTouching
29.238,62.973,62.455,0.325,0.700,0.694,0.414,0.222,0.573,1.275,0.317,0.826,8.000,0.000,8.000,0.314,0.751,0.732,0.331,0.189,0.463,0.331,0.185,0.462,0.170,-0.466,0.149,2.832,2.286,2.681,NoTouching
