f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,class
0.001,-0.014,-0.008,-0.018,-0.009,-0.005,-0.005,-0.004,0.010,0.011,0.101,-0.085,0.006,-0.158,-0.312,-0.426,-0.508,-0.546,-0.564,0.522,0.971,0.976,1.010,1.033,1.001,0.983,0.983,37.552,0.494,0.122,0.248,0.530,0.085,0.076,0.000,-1.728,5.620,Touching
0.026,0.013,0.009,0.006,0.015,0.019,0.023,0.023,-0.003,0.019,0.004,-0.023,-0.170,-0.384,-0.479,-0.588,-0.676,-0.729,-0.779,0.358,0.984,0.981,0.990,0.995,1.007,1.012,1.033,34.857,0.465,0.181,0.389,0.383,0.158,0.152,0.000,0.573,1.728,Touching
0.019,0.009,0.009,0.023,-0.012,-0.004,0.005,0.024,0.012,-0.003,-0.019,-0.039,-0.046,-0.230,-0.392,-0.539,-0.600,-0.714,-0.824,0.187,1.007,0.980,0.984,1.011,0.970,0.991,1.002,27.291,0.359,0.224,0.623,0.251,0.192,0.165,0.000,1.037,2.613,Touching
-0.018,-0.009,-0.010,-0.028,-0.010,-0.013,-0.005,0.013,0.011,0.019,0.003,-0.096,-0.206,-0.392,-0.541,-0.587,-0.637,-0.660,-0.673,0.235,1.003,0.987,0.976,0.983,0.990,1.001,1.016,15.086,0.199,0.092,0.462,0.209,0.059,0.059,1.000,-1.417,7.402,Touching
-0.039,-0.052,-0.043,-0.034,-0.032,-0.023,-0.045,-0.015,-0.019,-0.080,-0.183,-0.339,-0.524,-0.632,-0.671,-0.693,-0.697,-0.713,-0.727,0.761,0.984,1.004,1.001,0.994,0.990,0.998,1.054,48.934,0.644,0.300,0.466,0.760,0.235,0.196,1.000,-1.300,3.459,Touching
-0.025,-0.013,-0.005,-0.020,-0.015,-0.007,0.004,0.057,-0.049,-0.087,-0.334,-0.584,-0.689,-0.741,-0.648,-0.654,-0.562,-0.550,-0.555,0.571,0.983,0.997,0.970,0.989,1.005,1.009,1.059,46.924,0.626,0.205,0.328,0.574,0.168,0.161,0.000,0.425,2.230,Touching
-0.018,-0.014,-0.013,-0.016,-0.008,-0.008,0.013,0.003,0.022,0.028,-0.024,-0.217,-0.429,-0.593,-0.766,-0.775,-0.765,-0.689,-0.662,0.705,1.001,0.982,0.997,0.997,1.011,0.991,1.036,52.137,0.686,0.192,0.279,0.732,0.145,0.131,0.000,-1.069,3.001,Touching
-0.011,-0.003,-0.003,0.021,-0.019,-0.008,-0.039,-0.062,-0.213,-0.417,-0.569,-0.560,-0.554,-0.568,-0.554,-0.579,-0.634,-0.706,-0.769,0.348,1.010,0.977,1.002,1.058,1.037,1.082,1.149,22.681,0.298,0.191,0.641,0.371,0.161,0.153,1.000,-0.692,2.233,Touching
0.005,0.015,0.013,0.010,0.012,0.005,0.015,0.024,0.020,-0.022,-0.059,-0.209,-0.431,-0.661,-0.719,-0.754,-0.728,-0.707,-0.677,0.514,0.997,0.969,1.000,0.996,1.018,1.016,0.979,33.154,0.436,0.144,0.329,0.466,0.105,0.101,0.000,-0.958,3.539,Touching
0.006,0.009,0.002,0.001,0.006,0.009,0.018,0.022,0.031,0.025,0.022,-0.041,-0.150,-0.411,-0.573,-0.671,-0.731,-0.716,-0.738,0.509,0.984,0.982,0.988,0.991,0.998,1.007,1.015,40.260,0.530,0.131,0.248,0.491,0.109,0.106,0.000,0.515,2.763,Touching
0.003,0.002,-0.015,-0.016,0.000,0.001,0.014,0.077,-0.000,-0.033,-0.176,-0.369,-0.565,-0.660,-0.666,-0.672,-0.679,-0.649,-0.640,0.354,0.987,0.991,0.983,0.995,1.020,1.008,1.033,35.517,0.467,0.327,0.700,0.389,0.262,0.249,1.000,-0.087,2.659,Touching
-0.011,-0.009,-0.007,-0.003,-0.017,0.005,0.014,-0.006,-0.026,-0.045,-0.071,-0.161,-0.390,-0.531,-0.658,-0.636,-0.644,-0.631,-0.601,0.342,1.000,0.980,0.995,0.996,1.004,0.997,1.001,34.279,0.451,0.168,0.373,0.404,0.135,0.129,0.000,0.868,2.987,Touching
-0.036,-0.042,-0.048,-0.042,-0.040,-0.041,-0.044,-0.042,-0.043,-0.035,-0.039,-0.030,-0.060,-0.044,-0.132,-0.262,-0.418,-0.508,-0.526,0.209,0.989,0.982,0.990,0.982,0.993,0.986,0.984,22.774,0.300,0.149,0.496,0.214,0.127,0.099,0.000,1.143,2.613,Touching
-0.013,0.000,0.001,-0.029,-0.026,-0.020,-0.011,-0.003,-0.023,-0.101,-0.149,-0.353,-0.593,-0.692,-0.733,-0.756,-0.694,-0.631,-0.624,0.188,1.006,0.985,1.000,0.986,0.986,0.994,1.008,34.292,0.457,0.272,0.594,0.332,0.248,0.243,0.000,0.499,1.749,Touching
-0.015,-0.025,-0.015,-0.016,-0.023,-0.026,-0.004,-0.018,-0.058,-0.036,-0.082,-0.228,-0.432,-0.593,-0.664,-0.664,-0.744,-0.726,-0.711,0.209,1.010,0.988,0.983,1.000,0.994,1.011,1.030,32.261,0.424,0.240,0.566,0.385,0.214,0.213,0.000,0.592,2.089,Touching
-0.011,-0.017,-0.011,-0.009,-0.011,-0.013,-0.018,-0.031,-0.050,-0.051,-0.038,-0.027,-0.039,-0.050,-0.085,-0.110,-0.342,-0.544,-0.687,0.245,1.006,0.992,0.993,0.988,1.000,1.001,0.999,24.800,0.326,0.197,0.604,0.240,0.155,0.120,0.000,1.525,3.751,Touching
0.002,-0.019,0.013,0.024,-0.022,-0.020,-0.003,0.011,0.006,-0.100,-0.165,-0.256,-0.465,-0.558,-0.609,-0.670,-0.687,-0.659,-0.677,0.696,0.987,1.012,0.987,1.003,0.994,1.003,1.034,55.621,0.732,0.093,0.127,0.707,0.069,0.064,0.000,1.085,4.095,Touching
-0.105,-0.099,-0.102,-0.101,-0.107,-0.113,-0.105,-0.100,-0.105,-0.112,-0.119,-0.121,-0.128,-0.113,-0.102,-0.084,-0.043,-0.008,-0.254,0.699,0.987,0.983,0.995,0.993,0.987,0.984,0.993,53.592,0.715,0.064,0.090,0.705,0.035,0.033,0.000,1.456,10.108,Touching
-0.051,-0.054,-0.059,-0.058,-0.054,-0.064,-0.052,-0.053,-0.045,-0.055,-0.034,-0.047,-0.087,-0.080,-0.161,-0.240,-0.377,-0.460,-0.578,0.852,1.000,0.996,0.985,0.996,0.986,0.995,0.984,67.322,0.886,0.087,0.098,0.856,0.064,0.055,0.000,0.875,4.252,Touching
-0.018,-0.023,-0.019,-0.022,-0.017,-0.020,-0.018,-0.027,-0.016,-0.024,-0.025,-0.015,-0.040,-0.037,-0.224,-0.350,-0.551,-0.656,-0.676,0.817,0.968,1.006,0.994,0.999,0.983,0.993,0.989,65.628,0.875,0.084,0.096,0.833,0.073,0.068,0.000,0.722,2.231,Touching
-0.038,-0.026,-0.029,-0.027,-0.028,-0.034,-0.023,-0.013,-0.030,-0.006,-0.016,-0.009,-0.106,-0.284,-0.502,-0.665,-0.686,-0.732,-0.727,0.758,0.986,0.984,0.998,0.995,0.988,0.989,0.989,55.746,0.734,0.183,0.249,0.763,0.121,0.107,0.000,-1.694,5.477,Touching
-0.015,-0.029,-0.029,-0.029,-0.025,-0.024,-0.025,-0.025,-0.026,-0.026,-0.024,-0.025,-0.020,-0.018,0.011,0.098,-0.027,0.064,-0.038,0.598,0.980,0.984,1.005,0.997,0.987,0.985,0.994,46.941,0.618,0.041,0.067,0.613,0.027,0.027,0.000,1.272,9.644,Touching
-0.016,-0.014,-0.009,-0.015,-0.018,-0.012,-0.013,-0.013,-0.011,-0.007,-0.018,-0.014,-0.028,-0.033,-0.015,0.015,-0.036,0.009,-0.013,0.729,0.985,0.988,1.000,0.988,0.992,0.987,0.998,53.829,0.708,0.044,0.061,0.724,0.032,0.028,0.000,-1.692,5.396,Touching
-0.008,-0.017,-0.025,-0.020,-0.017,-0.012,-0.025,-0.014,0.009,0.035,-0.027,0.030,-0.037,-0.085,-0.259,-0.502,-0.621,-0.663,-0.685,0.588,0.965,0.993,0.998,1.001,1.007,0.990,0.987,47.951,0.639,0.095,0.149,0.618,0.074,0.071,0.000,0.752,3.934,Touching
-0.012,-0.016,-0.012,-0.024,-0.023,-0.018,-0.017,-0.011,-0.003,-0.015,-0.009,0.003,0.007,-0.002,0.034,-0.088,-0.239,-0.396,-0.572,0.578,0.957,0.996,0.998,0.996,1.007,0.991,0.986,47.621,0.627,0.120,0.191,0.586,0.093,0.079,0.000,1.137,3.622,Touching
0.038,0.032,0.029,0.029,0.027,0.028,0.033,0.039,0.038,0.034,0.016,0.076,0.038,0.054,0.023,-0.129,-0.268,-0.412,-0.453,0.589,1.006,0.959,0.997,1.004,1.015,1.012,1.002,43.562,0.573,0.087,0.152,0.566,0.068,0.068,0.000,0.564,2.614,Touching
0.014,0.026,0.024,0.029,0.032,0.040,0.041,0.041,0.003,-0.062,-0.196,-0.353,-0.421,-0.448,-0.482,-0.428,-0.452,-0.468,-0.494,0.547,0.992,0.994,0.992,0.989,1.005,1.052,1.036,33.859,0.446,0.191,0.429,0.465,0.147,0.144,0.000,-0.531,2.357,Touching
0.008,0.012,0.012,0.013,0.019,0.013,0.018,0.002,0.005,0.011,0.022,0.034,0.043,0.042,0.021,0.036,-0.054,-0.167,-0.319,0.577,0.990,0.983,0.987,1.002,0.987,0.997,1.011,43.137,0.568,0.041,0.071,0.567,0.029,0.029,0.000,-0.133,5.094,Touching
0.013,0.003,-0.000,0.001,0.006,0.014,0.004,0.029,0.045,-0.055,-0.061,-0.217,-0.423,-0.591,-0.650,-0.672,-0.699,-0.707,-0.676,0.440,1.004,0.973,0.997,0.986,0.992,1.000,1.004,41.961,0.552,0.168,0.305,0.475,0.149,0.134,0.000,0.670,1.897,Touching
0.015,0.029,0.023,0.013,0.038,0.017,0.020,0.024,0.019,0.023,0.005,-0.010,0.010,-0.120,-0.241,-0.307,-0.378,-0.383,-0.393,0.552,0.999,0.975,1.002,1.005,0.985,1.003,0.992,31.203,0.411,0.160,0.389,0.490,0.129,0.118,1.000,-1.262,3.761,Touching
0.036,0.033,0.029,0.028,0.032,0.036,0.021,0.035,0.054,0.065,0.038,0.012,-0.011,-0.067,-0.168,-0.264,-0.387,-0.556,-0.616,0.530,0.989,0.984,0.989,0.994,0.998,1.007,1.012,40.100,0.528,0.078,0.148,0.511,0.064,0.061,0.000,0.719,2.863,Touching
0.046,0.034,0.033,0.037,0.031,0.046,0.064,0.064,0.038,-0.031,-0.080,-0.317,-0.367,-0.450,-0.565,-0.630,-0.658,-0.691,-0.734,0.440,0.993,0.984,0.996,0.990,0.995,1.039,1.064,35.742,0.470,0.165,0.351,0.427,0.134,0.127,0.000,0.230,2.486,Touching
0.017,0.017,0.023,0.021,0.019,0.023,0.023,0.013,0.022,0.018,0.018,0.022,0.020,0.019,0.020,0.020,0.020,0.019,0.015,0.428,0.992,0.986,0.991,0.994,0.991,0.996,1.003,30.209,0.397,0.018,0.046,0.395,0.013,0.012,0.000,-0.506,5.068,Touching
0.051,0.034,0.020,0.037,0.025,0.024,0.002,-0.004,0.005,-0.015,-0.054,-0.202,-0.360,-0.485,-0.603,-0.677,-0.704,-0.684,-0.674,0.444,0.982,0.984,0.995,1.001,1.014,1.000,1.036,42.791,0.563,0.132,0.235,0.561,0.115,0.115,0.000,0.094,1.789,Touching
0.028,0.002,0.024,0.020,0.063,0.049,-0.033,-0.202,-0.426,-0.634,-0.684,-0.682,-0.640,-0.553,-0.549,-0.545,-0.547,-0.667,-0.794,0.715,0.987,0.989,1.012,1.030,1.112,1.223,1.301,45.230,0.595,0.231,0.388,0.527,0.198,0.190,0.000,0.625,1.938,Touching
0.018,0.009,0.005,0.020,0.037,0.015,0.032,0.042,0.040,0.054,0.025,-0.110,-0.344,-0.513,-0.661,-0.704,-0.715,-0.708,-0.719,0.341,0.998,0.971,0.997,0.991,1.000,1.023,1.027,34.275,0.451,0.196,0.434,0.343,0.178,0.159,0.000,0.623,1.802,Touching
-0.019,-0.025,-0.015,-0.015,-0.016,-0.021,-0.006,0.000,0.008,0.026,-0.009,-0.094,-0.154,-0.335,-0.500,-0.577,-0.707,-0.745,-0.778,0.099,1.000,0.986,0.992,0.990,0.978,0.991,1.021,12.216,0.161,0.104,0.646,0.131,0.078,0.070,1.000,1.031,3.956,Touching
-0.020,-0.035,-0.044,-0.039,-0.028,-0.014,-0.002,-0.047,-0.084,-0.146,-0.326,-0.478,-0.612,-0.695,-0.673,-0.656,-0.658,-0.635,-0.629,0.768,0.950,1.015,0.994,1.009,0.998,1.004,1.080,55.938,0.736,0.317,0.430,0.801,0.239,0.224,0.000,-0.912,2.969,Touching
-0.016,-0.017,-0.021,-0.013,-0.021,-0.015,-0.009,0.002,0.010,-0.004,-0.048,-0.004,-0.139,-0.309,-0.489,-0.573,-0.633,-0.629,-0.630,0.696,0.995,0.981,0.995,0.992,1.002,0.985,1.009,48.747,0.641,0.268,0.418,0.717,0.195,0.163,1.000,-1.610,4.753,Touching
-0.002,0.005,-0.002,0.004,-0.009,-0.002,0.009,0.026,-0.006,-0.069,0.015,-0.098,-0.381,-0.514,-0.671,-0.693,-0.732,-0.775,-0.745,0.604,1.003,0.963,1.011,0.980,0.989,0.999,1.036,47.275,0.622,0.172,0.276,0.607,0.123,0.122,0.000,0.439,3.521,Touching
-0.277,-0.180,-0.164,-0.182,-0.143,-0.179,-0.218,-0.309,-0.347,-0.389,-0.364,-0.347,-0.358,-0.297,-0.283,-0.321,-0.308,-0.245,-0.220,0.715,0.953,1.040,1.118,0.958,0.951,0.939,0.942,47.467,0.633,0.163,0.258,0.637,0.142,0.142,0.000,-0.111,1.850,NoTouching
-0.331,-0.318,-0.328,-0.322,-0.319,-0.342,-0.371,-0.375,-0.353,-0.390,-0.351,-0.334,-0.321,-0.325,-0.312,-0.347,-0.364,-0.355,-0.214,0.871,1.043,0.990,0.979,0.960,1.037,0.978,0.952,62.149,0.829,0.084,0.102,0.837,0.067,0.067,0.000,-0.251,2.617,NoTouching
-0.312,-0.343,-0.373,-0.376,-0.332,-0.296,-0.209,-0.205,-0.271,-0.313,-0.337,-0.351,-0.359,-0.372,-0.344,-0.353,-0.377,-0.411,-0.394,0.762,0.906,0.940,1.127,1.014,0.972,1.060,1.016,58.984,0.776,0.191,0.246,0.851,0.159,0.147,0.000,-0.882,2.879,NoTouching
-0.311,-0.356,-0.353,-0.325,-0.238,-0.276,-0.385,-0.415,-0.356,-0.263,-0.183,-0.132,-0.141,-0.205,-0.246,-0.298,-0.350,-0.339,-0.278,1.067,0.935,1.207,0.878,0.880,0.914,1.265,1.138,58.694,0.783,0.183,0.234,0.757,0.154,0.152,0.000,0.243,2.324,NoTouching
-0.325,-0.344,-0.367,-0.363,-0.352,-0.272,-0.245,-0.248,-0.239,-0.205,-0.184,-0.200,-0.202,-0.200,-0.229,-0.281,-0.345,-0.382,-0.381,0.816,0.989,0.900,0.898,0.833,0.778,0.886,0.973,60.647,0.809,0.195,0.241,0.794,0.166,0.166,0.000,-0.110,1.928,NoTouching
-0.078,-0.141,-0.196,-0.311,-0.390,-0.414,-0.464,-0.446,-0.404,-0.407,-0.468,-0.397,-0.348,-0.291,-0.279,-0.204,-0.172,-0.141,-0.104,0.967,0.986,1.109,1.110,1.010,0.970,1.067,0.974,53.900,0.719,0.248,0.346,0.775,0.200,0.191,0.000,-0.667,2.561,NoTouching
-0.270,-0.304,-0.275,-0.304,-0.353,-0.306,-0.218,-0.151,-0.163,-0.240,-0.310,-0.335,-0.303,-0.193,-0.103,-0.077,-0.056,-0.119,-0.193,-0.223,0.955,0.905,0.905,0.929,0.974,1.185,1.262,48.513,0.630,0.260,0.412,0.684,0.225,0.221,0.000,0.341,2.070,NoTouching
-0.148,-0.084,-0.117,-0.148,-0.182,-0.249,-0.290,-0.259,-0.193,-0.114,-0.021,-0.075,-0.199,-0.202,-0.209,-0.231,-0.234,-0.213,-0.233,0.556,1.195,1.331,0.926,1.003,1.015,0.969,0.923,37.765,0.504,0.241,0.479,0.407,0.172,0.156,0.000,1.865,6.430,NoTouching
0.030,-0.022,-0.069,-0.100,-0.117,-0.149,-0.193,-0.217,-0.237,-0.256,-0.266,-0.273,-0.292,-0.283,-0.284,-0.268,-0.233,-0.235,-0.237,0.840,1.029,0.964,0.967,1.026,1.060,1.124,1.054,59.369,0.792,0.110,0.139,0.765,0.096,0.093,0.000,0.504,2.111,NoTouching
-0.297,-0.337,-0.346,-0.364,-0.363,-0.353,-0.334,-0.303,-0.265,-0.237,-0.206,-0.189,-0.196,-0.212,-0.235,-0.258,-0.289,-0.310,-0.321,0.694,1.005,1.058,1.059,1.027,1.025,0.993,0.993,64.342,0.858,0.126,0.147,0.872,0.107,0.106,0.000,-0.321,1.962,NoTouching
1.867,1.776,1.831,1.469,0.927,0.768,1.049,1.485,1.892,2.252,1.300,1.543,1.357,1.106,1.307,1.843,2.815,2.646,2.006,1.635,2.597,2.323,2.759,2.465,1.969,1.909,2.197,136.681,1.798,0.904,0.503,1.859,0.639,0.637,2.000,0.237,5.848,NoTouching
0.454,0.870,1.586,1.629,2.209,1.974,1.512,1.300,1.693,1.636,1.567,1.338,1.685,1.649,1.589,1.590,1.641,1.509,1.383,1.840,2.289,1.264,1.901,2.436,2.946,2.914,2.352,132.837,1.748,1.545,0.884,1.640,1.025,1.017,1.000,-0.306,4.126,NoTouching
1.946,1.698,2.075,1.796,1.428,1.033,0.985,1.054,1.351,1.719,1.714,1.590,1.378,1.276,1.402,1.424,1.422,1.214,1.051,0.917,2.592,2.365,2.826,2.784,2.604,2.156,2.206,152.809,1.985,1.104,0.556,1.660,0.807,0.707,1.000,1.300,4.444,NoTouching
2.274,1.718,1.209,1.111,1.115,1.517,1.663,1.946,1.906,1.671,1.411,1.297,1.311,1.294,1.371,1.002,0.956,1.537,0.553,0.071,3.114,2.807,2.281,2.164,2.790,4.809,6.566,126.665,1.645,2.013,1.224,1.514,1.259,1.248,1.000,0.396,6.238,NoTouching
1.173,1.384,1.922,2.000,2.018,1.727,1.663,1.600,1.585,1.442,1.456,1.244,1.057,1.024,1.223,0.122,0.596,0.930,1.603,2.219,2.057,2.820,4.979,6.139,4.398,3.554,2.767,80.308,1.043,2.302,2.207,1.345,1.677,1.646,2.000,-0.063,3.388,NoTouching
1.733,1.402,1.170,1.180,1.271,1.418,1.427,1.582,1.160,0.847,0.556,0.315,0.474,0.861,1.366,2.073,2.147,2.236,1.930,1.580,4.130,3.206,2.572,1.975,2.037,2.336,2.339,37.368,0.485,1.761,3.629,1.231,1.430,1.250,2.000,-1.230,3.349,NoTouching
1.346,1.079,0.896,0.974,1.745,0.701,0.368,0.205,1.083,2.154,1.824,1.591,1.118,0.924,0.846,0.605,0.679,1.418,1.464,-3.345,2.032,1.693,1.630,1.174,2.199,3.921,3.657,70.684,0.930,2.261,2.431,1.325,1.680,1.587,2.000,-0.447,2.986,NoTouching
1.011,0.683,0.660,0.565,0.316,0.212,0.543,1.450,1.779,1.590,1.480,1.116,0.870,0.806,0.667,0.765,1.691,1.668,1.750,1.568,1.539,0.970,0.922,2.225,3.752,3.246,1.837,79.521,1.033,2.139,2.071,1.399,1.650,1.580,2.000,-0.260,2.747,NoTouching
0.625,0.478,0.686,2.091,2.138,2.750,2.634,1.780,1.385,0.895,0.457,0.679,1.517,2.272,2.299,1.772,1.378,1.256,1.396,1.859,4.504,2.944,2.061,2.238,2.820,3.365,3.710,107.920,1.420,2.013,1.418,1.651,1.355,1.337,1.000,-0.909,3.984,NoTouching
-0.232,-0.226,-0.195,-0.308,-0.271,-0.260,-0.244,-0.181,-0.204,-0.219,-0.243,-0.267,-0.263,-0.262,-0.261,-0.252,-0.254,-0.253,-0.252,-0.253,0.988,0.986,0.947,1.043,1.005,1.018,0.972,2.187,0.028,0.077,2.694,0.027,0.054,0.054,10.000,0.828,6.510,NoTouching
-0.173,-0.237,-0.219,-0.218,-0.238,-0.247,-0.251,-0.191,-0.201,-0.120,0.060,-0.146,-0.090,-0.209,-0.204,-0.076,-0.063,-0.138,-0.094,-0.056,1.045,0.939,0.934,1.009,1.005,1.028,1.003,11.305,0.147,0.117,0.796,0.158,0.091,0.091,6.000,-0.520,2.974,NoTouching
-0.162,-0.194,-0.222,-0.217,-0.230,-0.218,-0.203,-0.235,-0.208,-0.153,-0.165,-0.073,-0.002,-0.079,-0.107,-0.092,-0.130,-0.200,-0.231,-0.233,0.978,1.017,0.998,1.013,1.013,1.000,0.994,11.389,0.148,0.080,0.539,0.153,0.067,0.067,2.000,0.140,2.639,NoTouching
-0.222,-0.211,-0.215,-0.223,-0.231,-0.204,-0.203,-0.237,-0.117,-0.103,-0.186,-0.150,-0.161,-0.202,-0.220,-0.213,-0.220,-0.216,-0.202,-0.211,0.987,0.995,1.017,0.995,0.995,0.992,1.021,13.440,0.175,0.055,0.315,0.181,0.045,0.044,0.000,-0.128,2.481,NoTouching
-0.180,-0.191,-0.247,-0.237,-0.186,-0.240,-0.167,-0.170,-0.143,-0.186,-0.097,-0.108,-0.103,-0.071,-0.129,-0.123,-0.122,-0.155,-0.165,-0.193,0.981,1.024,0.988,1.008,1.057,0.952,1.021,10.302,0.134,0.076,0.571,0.155,0.062,0.060,6.000,-0.694,2.670,NoTouching
-0.173,-0.174,-0.175,-0.178,-0.175,-0.105,-0.190,-0.168,-0.140,-0.161,-0.191,-0.236,-0.184,-0.185,-0.170,-0.173,-0.180,-0.193,-0.206,-0.224,0.993,0.993,0.999,1.022,0.993,1.018,0.926,13.033,0.169,0.055,0.327,0.174,0.043,0.043,2.000,-0.755,3.634,NoTouching
-0.216,-0.195,-0.182,-0.174,-0.187,-0.161,-0.173,-0.173,-0.167,-0.095,-0.149,-0.127,-0.093,-0.121,-0.198,-0.220,-0.148,-0.159,-0.150,0.242,1.005,0.982,0.988,0.997,0.998,1.008,1.005,15.585,0.205,0.070,0.343,0.220,0.051,0.049,2.000,-1.127,5.076,NoTouching
-0.163,-0.166,-0.179,-0.181,-0.176,-0.203,-0.176,-0.176,-0.177,-0.120,-0.072,-0.177,-0.138,-0.136,-0.152,-0.162,-0.168,-0.177,-0.170,-0.163,0.992,0.977,1.000,0.982,1.025,0.972,1.005,14.276,0.185,0.044,0.240,0.183,0.032,0.032,0.000,0.520,4.638,NoTouching
-0.191,-0.192,-0.170,-0.139,-0.185,-0.175,-0.137,-0.206,-0.092,-0.156,-0.171,-0.167,-0.146,-0.149,-0.148,-0.151,-0.182,-0.187,-0.162,-0.080,1.010,0.972,1.019,1.019,0.994,0.959,0.995,11.723,0.152,0.102,0.671,0.165,0.066,0.064,2.000,-1.965,8.140,NoTouching
-0.164,-0.159,-0.163,-0.171,-0.173,-0.190,-0.193,-0.167,-0.164,-0.178,-0.183,-0.180,-0.141,-0.162,-0.170,-0.168,-0.184,-0.203,-0.221,-0.216,0.988,0.996,0.996,0.981,0.975,0.983,0.997,15.119,0.196,0.031,0.159,0.192,0.026,0.026,0.000,0.262,2.313,NoTouching
-0.455,-0.356,-0.297,-0.447,-0.454,-0.348,-0.272,-0.335,-0.370,-0.374,-0.360,-0.358,-0.356,-0.363,-0.369,-0.347,-0.356,-0.368,-0.369,0.817,0.689,0.783,1.379,1.361,0.897,0.891,1.033,67.412,0.899,0.180,0.200,0.937,0.126,0.123,0.000,-0.248,4.449,NoTouching
-0.456,-0.470,-0.534,-0.558,-0.542,-0.518,-0.527,-0.566,-0.581,-0.601,-0.589,-0.545,-0.520,-0.522,-0.562,-0.589,-0.581,-0.487,-0.362,0.786,0.980,1.086,0.983,0.929,0.933,0.963,1.040,65.468,0.873,0.145,0.167,0.837,0.110,0.103,0.000,0.985,3.234,NoTouching
-0.015,0.141,0.103,-0.049,-0.111,-0.156,-0.181,-0.242,-0.339,-0.373,-0.326,-0.058,-0.293,-0.405,-0.329,-0.337,-0.324,-0.331,-0.323,0.929,0.847,1.270,1.307,1.134,1.029,1.035,1.059,69.460,0.926,0.118,0.127,0.927,0.086,0.086,0.000,0.006,4.138,NoTouching
-0.124,-0.258,-0.471,-0.407,-0.307,-0.288,-0.213,-0.170,-0.243,-0.411,-0.532,-0.556,-0.528,-0.489,-0.481,-0.500,-0.540,-0.495,-0.446,0.187,1.555,1.510,1.381,1.252,0.681,0.399,0.593,57.540,0.767,0.354,0.461,0.763,0.283,0.282,0.000,0.422,2.566,NoTouching
-0.432,-0.481,-0.475,-0.426,-0.376,-0.267,-0.233,-0.217,-0.279,-0.364,-0.417,-0.473,-0.481,-0.440,-0.383,-0.303,-0.306,-0.319,-0.322,0.626,1.336,1.169,0.945,0.758,0.651,0.755,0.982,61.227,0.816,0.205,0.252,0.820,0.177,0.177,0.000,0.173,2.047,NoTouching
-0.342,-0.302,-0.298,-0.309,-0.306,-0.317,-0.358,-0.405,-0.420,-0.403,-0.397,-0.389,-0.371,-0.348,-0.307,-0.237,-0.176,-0.196,-0.260,0.767,0.812,0.878,0.928,0.982,1.034,1.103,1.166,49.595,0.661,0.167,0.253,0.645,0.146,0.146,0.000,-0.124,1.828,NoTouching
-0.412,-0.399,-0.385,-0.378,-0.357,-0.335,-0.319,-0.279,-0.257,-0.234,-0.184,-0.153,-0.142,-0.139,-0.145,-0.156,-0.185,-0.238,-0.276,0.836,0.880,0.957,1.028,1.010,1.010,1.039,0.989,66.709,0.889,0.133,0.149,0.902,0.117,0.117,0.000,-0.476,1.956,NoTouching
-0.115,-0.092,-0.102,-0.130,-0.145,-0.159,-0.192,-0.206,-0.239,-0.245,-0.250,-0.254,-0.201,-0.149,-0.168,-0.228,-0.268,-0.276,-0.307,0.672,0.942,0.882,0.937,0.901,0.940,1.068,1.063,47.489,0.633,0.104,0.165,0.648,0.083,0.081,0.000,-0.234,2.944,NoTouching
-0.273,-0.244,-0.166,-0.094,-0.261,-0.354,-0.325,-0.285,-0.342,-0.275,-0.278,-0.354,-0.387,-0.381,-0.414,-0.451,-0.509,-0.538,-0.598,0.788,0.990,0.949,0.944,1.057,1.206,1.252,1.104,58.579,0.781,0.225,0.288,0.840,0.183,0.177,0.000,-0.897,3.150,NoTouching
-0.021,0.588,0.347,0.901,0.880,0.490,-0.199,-0.033,0.133,1.286,0.746,0.608,-0.213,0.044,0.041,1.201,0.629,0.600,-0.041,0.923,1.186,0.948,0.859,1.839,1.734,1.199,1.010,53.466,0.713,0.240,0.337,0.737,0.183,0.182,2.000,-0.770,3.853,NoTouching
0.245,0.227,0.279,0.405,0.517,0.652,0.824,1.065,0.720,0.197,-0.107,-0.093,0.543,0.997,0.735,-0.103,-0.055,0.108,0.497,0.755,0.945,1.124,1.075,0.920,0.975,1.063,1.201,54.518,0.727,0.233,0.320,0.738,0.162,0.162,2.000,-0.433,7.170,NoTouching
0.298,0.613,0.043,0.019,0.203,0.607,0.817,0.699,-0.042,-0.229,0.137,0.777,1.190,0.605,-0.055,-0.206,0.193,0.856,1.468,1.222,1.003,0.789,1.258,0.987,0.403,1.692,1.851,55.644,0.742,0.364,0.490,0.687,0.286,0.282,0.000,0.684,3.264,NoTouching
0.596,0.474,0.618,0.537,0.504,0.443,0.467,0.087,-0.172,-0.124,0.471,1.038,0.411,0.464,-0.263,0.055,0.387,0.823,0.710,1.381,1.040,0.843,0.739,1.019,0.827,1.487,1.420,59.073,0.788,0.543,0.689,0.812,0.460,0.459,6.000,-0.095,2.178,NoTouching
0.635,0.242,-0.513,0.028,0.451,1.488,0.508,0.221,-0.346,0.400,0.339,1.174,0.741,0.465,-0.318,0.071,0.260,0.967,1.182,0.571,1.558,0.571,1.261,0.764,1.248,2.303,1.328,42.204,0.563,0.323,0.574,0.524,0.256,0.255,4.000,0.793,4.357,NoTouching
