f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,class
0.224,0.253,0.437,0.680,0.825,0.629,0.462,0.424,0.448,0.437,0.388,0.467,0.422,0.441,0.474,0.453,NoTouching
0.279,0.265,0.311,0.540,0.786,0.647,0.309,0.377,0.327,0.208,0.167,0.218,0.110,0.051,0.009,0.020,NoTouching
0.380,0.546,1.055,0.892,0.582,0.506,0.566,0.542,0.427,0.539,0.249,0.297,0.489,0.405,0.472,0.510,NoTouching
0.541,0.518,0.536,0.859,1.058,0.673,0.105,-0.229,-0.359,-0.258,-0.348,-0.286,-0.311,-0.400,-0.424,-0.365,NoTouching
0.520,0.512,0.502,0.513,0.590,0.636,0.500,0.304,0.083,-0.255,-0.419,-0.475,-0.300,-0.403,-0.545,-0.589,NoTouching
0.414,0.426,0.424,0.514,0.912,1.178,0.843,0.422,0.030,-0.224,-0.242,-0.251,-0.246,-0.226,-0.233,-0.240,NoTouching
0.412,0.396,0.399,0.434,0.645,0.715,0.623,0.329,0.124,-0.029,-0.087,-0.192,-0.279,-0.315,-0.338,-0.411,NoTouching
0.360,0.324,0.395,0.787,0.654,0.239,-0.025,-0.202,-0.108,-0.107,-0.196,-0.168,-0.181,-0.169,-0.139,-0.223,NoTouching
0.464,0.526,1.080,1.281,0.724,0.190,0.255,0.310,0.309,0.266,0.267,0.246,0.338,0.426,0.511,0.631,NoTouching
0.198,0.185,0.361,0.689,0.635,0.342,0.040,-0.092,-0.113,-0.142,-0.086,-0.173,-0.124,-0.151,-0.136,-0.143,NoTouching
0.273,0.298,0.596,1.012,1.045,0.687,0.339,0.257,0.298,0.349,0.257,0.214,0.199,0.165,0.272,0.300,NoTouching
0.150,0.166,0.193,0.398,0.842,0.789,0.429,0.313,0.360,0.445,0.483,0.510,0.482,0.470,0.509,0.513,NoTouching
0.342,0.328,0.409,0.572,0.929,0.839,0.666,0.436,0.370,0.358,0.399,0.260,0.174,0.189,0.140,0.004,NoTouching
0.346,0.327,0.310,0.536,0.718,0.558,0.082,-0.177,-0.157,-0.175,-0.226,-0.043,-0.183,-0.090,0.358,0.592,NoTouching
0.386,0.439,0.822,0.713,0.158,-0.159,-0.001,-0.226,-0.310,0.580,0.262,-0.290,-0.371,-0.547,-0.383,-0.530,NoTouching
0.275,0.310,0.610,0.880,0.900,0.508,0.138,-0.105,-0.127,-0.209,-0.262,-0.293,-0.374,-0.370,-0.328,-0.316,NoTouching
0.260,0.278,0.305,0.522,1.010,0.773,0.498,0.426,0.485,0.505,0.490,0.485,0.502,0.517,0.531,0.596,NoTouching
0.275,0.244,0.417,0.689,0.284,0.036,-0.220,-0.352,-0.297,-0.383,-0.281,-0.011,0.185,0.087,-0.229,-0.321,NoTouching
0.289,0.298,0.305,0.440,0.790,0.739,0.181,-0.150,-0.175,-0.090,-0.121,-0.137,-0.119,-0.147,-0.142,-0.162,NoTouching
0.083,0.086,0.107,0.586,0.836,0.600,0.145,-0.154,-0.103,-0.018,-0.039,-0.033,-0.035,-0.043,-0.052,-0.060,NoTouching
0.131,0.128,0.169,0.337,0.891,1.002,0.628,0.302,0.211,0.217,0.258,0.398,0.449,0.410,0.308,0.257,NoTouching
0.169,0.171,0.162,0.187,0.407,0.493,0.372,0.244,0.062,-0.048,-0.139,-0.170,-0.182,-0.218,-0.261,-0.297,NoTouching
0.111,0.129,0.194,0.262,0.261,0.257,0.189,0.047,-0.076,-0.108,-0.122,-0.140,-0.156,-0.169,-0.164,-0.145,NoTouching
0.054,0.061,0.050,0.375,0.755,0.397,-0.040,-0.179,-0.126,-0.092,-0.099,-0.145,-0.138,-0.134,-0.159,-0.154,NoTouching
0.182,0.194,0.210,0.433,0.584,0.490,0.242,0.108,-0.078,-0.173,-0.187,-0.218,-0.219,-0.257,-0.312,-0.364,NoTouching
-0.186,-0.182,-0.165,-0.222,-0.231,-0.103,0.055,0.160,0.210,0.206,0.286,0.326,0.232,0.124,-0.019,-0.089,NoTouching
0.180,0.216,0.351,0.540,0.530,0.352,0.209,0.058,-0.017,-0.085,-0.188,-0.271,-0.314,-0.371,-0.378,-0.404,NoTouching
0.038,0.043,0.046,0.351,0.687,0.469,0.060,-0.251,-0.190,-0.131,-0.147,-0.110,-0.066,-0.049,-0.037,-0.051,NoTouching
0.252,0.294,0.566,0.922,0.791,0.688,0.538,0.533,0.344,0.315,0.498,0.569,0.550,0.533,0.439,0.297,NoTouching
0.431,0.486,0.609,0.653,0.550,0.305,0.081,-0.064,-0.153,-0.217,-0.288,-0.351,-0.400,-0.418,-0.441,-0.449,NoTouching
0.154,0.019,0.104,0.358,0.811,0.956,0.959,1.138,1.003,0.690,0.492,0.182,0.009,-0.157,-0.263,-0.266,NoTouching
0.406,0.395,0.386,0.706,0.947,1.036,0.620,0.266,0.311,0.424,0.419,0.438,0.366,0.315,0.371,0.371,Touching
0.452,0.471,0.437,0.425,0.987,1.296,1.079,0.554,0.115,-0.018,0.090,0.088,0.073,-0.078,0.124,0.483,Touching
0.404,0.420,0.437,0.853,1.411,0.988,0.504,0.391,0.475,0.526,0.525,0.433,0.558,0.514,0.674,0.819,Touching
0.424,0.407,0.450,0.796,1.139,1.297,0.875,0.495,0.359,0.312,0.400,0.390,0.274,0.408,0.447,0.728,Touching
0.369,0.366,0.448,0.847,1.186,1.021,0.648,0.378,0.421,0.455,0.526,0.476,0.330,0.401,0.686,1.044,Touching
0.301,0.253,0.273,0.543,0.950,1.269,1.024,0.636,0.357,0.351,0.380,0.443,0.355,0.457,0.457,0.548,Touching
0.354,0.284,0.369,0.737,1.266,1.429,0.913,0.322,0.110,0.119,0.197,0.201,0.046,0.306,0.784,1.217,Touching
0.504,0.413,0.410,0.764,1.644,1.215,0.332,-0.049,0.012,0.016,-0.228,-0.014,0.682,1.122,1.252,1.093,Touching
0.352,0.307,0.653,1.049,1.159,0.617,0.263,0.204,0.464,0.360,0.370,0.452,0.435,0.470,0.544,0.578,Touching
0.395,0.367,0.509,1.043,1.228,1.087,0.625,0.245,0.233,0.389,0.224,0.128,0.158,0.274,0.362,0.298,Touching
0.316,0.311,0.251,0.496,1.109,1.106,0.765,0.159,-0.213,-0.207,-0.262,-0.074,-0.203,0.138,1.043,1.377,Touching
0.452,0.467,0.392,0.551,1.391,1.430,0.799,0.421,0.412,0.578,0.547,0.573,0.537,0.459,0.919,1.411,Touching
0.394,0.386,0.369,0.750,1.157,1.244,0.608,0.124,-0.006,0.074,0.035,0.001,0.081,0.676,1.170,1.113,Touching
0.441,0.442,0.409,0.521,0.936,1.284,1.198,0.712,0.018,-0.255,-0.290,-0.415,-0.556,-0.575,-0.655,-0.824,Touching
0.477,0.463,0.510,0.656,1.086,1.159,1.036,0.601,0.457,0.259,0.545,0.456,0.531,0.580,0.587,0.624,Touching
0.392,0.411,0.513,1.029,1.388,0.879,0.320,0.264,0.474,0.571,0.248,0.236,0.500,1.069,0.976,0.875,Touching
0.385,0.347,0.558,1.319,1.485,0.627,0.297,0.348,0.492,0.316,0.335,0.422,0.367,0.347,0.986,1.183,Touching
0.393,0.357,0.489,0.945,1.339,0.952,0.239,-0.000,0.252,0.099,0.173,0.084,0.189,0.219,0.204,0.218,Touching
0.417,0.356,0.342,0.881,1.227,1.234,0.854,0.438,0.388,0.333,0.372,0.271,0.266,0.292,0.319,0.315,Touching
0.365,0.357,0.441,0.825,1.297,1.429,0.770,0.420,0.434,0.403,0.456,0.409,0.467,0.663,1.160,1.329,Touching
0.383,0.353,0.512,0.986,1.271,1.171,0.748,0.517,0.443,0.446,0.498,0.429,0.514,0.455,0.562,0.663,Touching
0.396,0.365,0.422,0.959,1.342,1.104,0.705,0.456,0.495,0.509,0.493,0.399,0.531,0.517,0.592,0.431,Touching
0.385,0.396,0.651,1.147,1.080,0.554,0.028,-0.171,-0.055,-0.072,-0.027,-0.001,0.008,-0.109,-0.038,0.331,Touching
0.458,0.417,0.463,0.869,1.179,1.110,0.482,-0.059,0.022,0.088,0.090,0.076,0.061,0.075,0.055,0.004,Touching
0.415,0.395,0.411,0.552,0.985,1.409,0.897,0.416,0.241,0.609,0.497,0.530,0.376,0.487,0.668,0.575,Touching
0.452,0.430,0.378,0.494,0.965,1.208,1.122,0.741,0.193,-0.067,0.057,-0.650,0.092,-0.467,-0.539,-0.280,Touching
0.412,0.376,0.460,0.941,1.366,1.192,0.592,0.144,-0.148,-0.023,-0.018,-0.036,-0.055,-0.035,-0.205,-0.150,Touching
0.456,0.426,0.390,0.571,1.068,1.225,0.834,0.270,-0.104,-0.229,-0.198,-0.280,-0.254,-0.273,-0.280,-0.312,Touching
0.452,0.446,0.598,1.182,1.516,0.869,0.304,0.176,0.317,0.275,0.214,0.285,0.204,0.187,0.352,0.236,Touching
0.388,0.373,0.642,1.154,1.395,1.043,0.568,0.344,0.524,0.555,0.320,0.512,0.603,0.224,0.270,0.546,Touching
0.335,0.336,0.475,0.884,1.106,1.159,0.811,0.272,0.014,0.088,0.011,0.093,-0.015,-0.056,-0.008,-0.004,Touching
0.327,0.222,0.756,1.443,1.337,0.964,0.605,0.372,0.304,0.510,0.424,0.433,0.437,0.423,0.431,0.441,Touching
0.308,0.292,0.634,1.214,1.395,1.098,0.471,0.301,0.418,0.399,0.169,0.281,0.380,0.539,0.643,0.496,Touching
0.374,0.349,0.685,1.282,1.385,0.827,0.400,0.336,0.233,0.109,0.208,0.186,-0.033,-0.045,0.015,-0.036,Touching
0.337,0.308,0.538,0.842,1.142,0.773,0.283,0.198,0.304,0.347,0.351,0.411,0.694,0.418,-0.042,0.219,Touching
0.428,0.397,0.604,1.100,1.321,0.797,0.408,0.401,0.564,0.491,0.556,0.465,0.393,0.464,1.113,1.195,Touching
0.450,0.425,0.377,0.315,0.586,0.748,1.220,1.498,0.972,0.650,0.416,0.338,0.273,0.285,0.311,0.418,Touching
0.422,0.471,0.850,1.112,1.144,0.749,0.415,0.483,0.605,0.561,0.626,0.610,0.559,0.622,1.336,1.070,Touching
0.361,0.314,0.209,0.681,1.284,1.138,0.437,-0.039,-0.207,-0.105,-0.077,-0.085,-0.195,-0.277,0.358,0.939,Touching
0.302,0.272,0.345,0.872,1.341,0.788,0.213,-0.064,0.117,0.026,0.061,0.416,0.789,1.216,1.155,1.017,Touching
0.334,0.306,0.360,0.982,1.553,0.990,0.328,0.127,0.224,0.320,0.353,0.332,0.275,0.370,0.343,0.360,Touching
0.324,0.314,0.358,0.840,1.442,0.885,0.421,0.286,0.739,0.721,0.376,0.424,0.794,0.653,0.764,0.754,Touching
0.288,0.282,0.464,1.000,1.112,0.580,0.250,0.275,0.295,0.166,0.216,0.275,0.621,1.068,1.246,1.042,Touching
0.366,0.354,0.367,0.665,1.131,1.180,0.955,0.713,0.599,0.471,0.491,0.530,0.577,0.533,0.379,0.318,Touching
0.326,0.274,0.187,1.144,1.504,0.985,0.182,-0.247,-0.284,-0.255,-0.408,-0.460,-0.514,-0.516,-0.722,-0.706,Touching
0.347,0.325,0.545,1.151,1.193,0.795,0.394,0.340,0.418,0.350,0.253,0.258,0.258,0.233,0.215,0.208,Touching
0.317,0.300,0.286,0.617,0.989,1.174,0.839,0.475,0.299,0.298,0.329,0.230,0.271,0.423,0.524,0.594,Touching
0.360,0.308,0.417,0.890,1.095,1.024,0.747,0.641,0.400,0.153,0.423,0.289,0.252,0.334,0.361,0.217,Touching
0.373,0.373,0.599,0.967,1.317,1.113,0.641,0.499,0.476,0.565,0.437,0.513,0.473,0.501,0.546,0.474,Touching
0.387,0.367,0.702,1.153,1.247,0.731,0.469,0.529,0.601,0.265,0.421,0.573,0.678,0.514,0.486,0.692,Touching
0.405,0.393,0.614,0.780,0.909,1.011,0.893,0.636,0.404,0.328,0.473,0.447,0.460,0.474,0.386,0.415,Touching
0.625,0.591,0.708,0.977,1.175,1.053,0.602,0.345,0.462,0.457,0.094,0.277,0.543,0.495,0.295,0.340,Touching
0.455,0.555,0.826,1.026,0.874,0.534,0.079,0.025,-0.300,-0.214,-0.409,-0.540,-0.522,-0.593,-0.648,-0.691,Touching
0.502,0.488,0.477,0.852,1.331,1.024,0.330,-0.137,-0.209,-0.153,-0.199,-0.262,-0.180,-0.157,-0.158,-0.199,Touching
0.480,0.455,0.399,0.614,0.888,1.170,0.780,0.156,-0.319,-0.401,-0.505,-0.556,-0.603,-0.670,-0.740,-0.732,Touching
0.381,0.354,0.481,1.014,1.287,0.833,0.127,0.108,-0.035,0.006,0.196,-0.129,0.262,-0.058,0.000,0.519,Touching
0.344,0.352,0.522,1.041,1.250,1.005,0.604,0.424,0.405,0.579,0.531,0.411,0.574,0.479,0.566,0.536,Touching
0.451,0.415,0.492,0.670,1.002,1.182,0.785,0.426,0.214,0.154,0.178,0.276,0.032,-0.039,0.111,0.256,Touching
0.484,0.420,0.531,1.115,1.285,0.741,0.102,-0.104,0.171,0.093,-0.094,-0.087,0.492,1.098,0.939,0.793,Touching
0.292,0.241,0.298,0.899,1.248,0.929,0.533,0.353,0.177,0.315,0.289,0.311,0.334,0.321,0.333,0.343,Touching
0.449,0.402,0.542,1.190,1.523,0.879,0.343,0.285,0.377,0.261,0.185,0.208,0.358,0.996,1.318,1.159,Touching
0.437,0.381,0.474,1.349,1.568,1.011,0.638,0.260,-0.115,-0.643,0.145,-0.069,-0.876,0.208,-0.563,-0.822,Touching
0.480,0.526,0.909,1.234,1.051,0.482,0.218,0.370,0.410,0.351,0.280,0.507,0.764,1.089,1.023,1.200,Touching
0.425,0.381,0.712,1.451,0.973,0.199,-0.323,-0.174,-0.143,-0.093,-0.193,-0.183,0.655,1.421,1.373,1.031,Touching
0.466,0.701,0.947,1.159,0.921,0.441,0.269,0.548,0.403,0.490,0.347,0.507,0.363,0.572,0.715,0.607,Touching
0.476,0.483,0.763,0.975,1.127,0.856,0.477,0.348,0.312,0.278,0.342,0.397,0.517,0.563,0.806,1.470,Touching
0.400,0.419,0.604,0.824,1.156,0.947,0.492,0.372,0.470,0.611,0.467,0.354,0.496,0.620,0.378,0.348,Touching
0.360,0.344,0.424,0.673,1.032,1.079,0.878,0.595,0.426,0.202,0.421,0.374,0.286,0.639,0.958,1.111,Touching
0.354,0.305,0.560,1.088,1.085,0.512,-0.049,-0.358,-0.253,-0.335,-0.221,-0.308,-0.295,-0.331,-0.282,-0.178,Touching
0.395,0.346,0.680,1.222,1.202,0.672,0.336,0.259,0.468,0.424,0.290,0.372,0.361,0.400,0.413,0.436,Touching
0.394,0.388,0.893,1.374,1.180,0.484,-0.097,0.113,-0.120,-0.127,0.159,-0.341,0.004,0.624,1.268,1.467,Touching
0.412,0.300,0.661,1.339,1.287,0.593,0.159,-0.006,0.093,-0.004,-0.154,-0.615,-0.261,-0.415,-0.139,-0.093,Touching
