f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
1.008,0.083,-0.109,0.979,0.078,-0.111,0.980,0.109,-0.156,1.001,0.098,-0.136,1.003,0.072,-0.137,0.987,0.097,-0.147,1.018,0.078,-0.143,0.968,0.058,-0.164,0.992,0.104,-0.162,1.007,0.051,-0.185,NoTouching
0.877,0.175,-0.352,1.092,0.390,-0.214,0.930,0.274,-0.047,0.920,0.311,-0.045,0.945,0.377,-0.099,1.086,0.343,-0.296,0.881,0.313,-0.231,0.992,0.243,-0.048,0.822,0.386,-0.204,0.937,0.152,-0.308,NoTouching
0.948,0.339,0.032,0.901,0.309,-0.088,1.018,0.290,-0.228,1.082,0.313,-0.233,0.914,0.246,-0.060,0.827,0.259,-0.240,0.851,0.322,-0.115,1.080,0.459,-0.036,0.985,0.311,0.030,0.952,0.348,0.078,NoTouching
1.026,0.236,-0.231,0.953,0.239,-0.222,0.901,0.232,-0.075,0.829,0.201,-0.203,1.013,0.337,-0.259,1.018,0.420,-0.124,1.029,0.255,-0.055,0.790,0.234,-0.056,1.101,0.276,-0.081,1.453,0.466,-0.358,NoTouching
1.173,0.257,-0.131,0.919,0.240,0.001,0.896,0.224,-0.005,1.112,0.313,-0.109,0.926,0.312,-0.358,0.809,0.353,-0.138,0.860,0.260,-0.104,1.193,0.360,-0.339,1.093,0.233,0.018,0.846,0.292,-0.066,NoTouching
0.241,0.454,-0.811,0.203,0.446,-0.776,0.468,0.321,-0.709,0.531,0.314,-0.786,0.530,0.433,-0.775,0.076,0.606,-0.949,-0.364,0.621,-0.800,-0.373,0.457,-0.778,-0.380,0.495,-0.764,-0.385,0.507,-0.753,NoTouching
-0.316,0.627,-0.689,-0.308,0.618,-0.698,-0.313,0.616,-0.703,-0.317,0.601,-0.714,-0.315,0.596,-0.724,-0.303,0.566,-0.731,-0.309,0.572,-0.741,-0.300,0.581,-0.738,-0.298,0.575,-0.741,-0.294,0.576,-0.742,NoTouching
-0.297,0.581,-0.735,-0.293,0.569,-0.741,-0.303,0.595,-0.729,-0.293,0.582,-0.737,-0.295,0.590,-0.730,-0.317,0.656,-0.757,-0.426,0.480,-0.708,-0.348,0.383,-0.815,-0.175,0.330,-0.862,-0.313,0.360,-0.875,NoTouching
-0.283,0.429,-0.835,-0.291,0.432,-0.836,-0.294,0.439,-0.828,-0.295,0.434,-0.831,-0.294,0.436,-0.828,-0.292,0.444,-0.827,-0.292,0.444,-0.825,-0.292,0.446,-0.826,-0.292,0.444,-0.826,-0.291,0.445,-0.827,NoTouching
-0.282,0.447,-0.829,-0.283,0.445,-0.829,-0.281,0.446,-0.827,-0.286,0.449,-0.827,-0.285,0.453,-0.824,-0.287,0.452,-0.825,-0.286,0.453,-0.823,-0.287,0.454,-0.823,-0.286,0.455,-0.822,-0.288,0.453,-0.824,NoTouching
-0.291,0.462,-0.817,-0.293,0.460,-0.818,-0.290,0.462,-0.817,-0.290,0.462,-0.817,-0.292,0.463,-0.817,-0.294,0.463,-0.815,-0.294,0.461,-0.816,-0.291,0.462,-0.817,-0.290,0.460,-0.818,-0.287,0.459,-0.818,NoTouching
-0.282,0.478,-0.811,-0.281,0.477,-0.812,-0.282,0.478,-0.811,-0.285,0.476,-0.811,-0.289,0.476,-0.810,-0.293,0.479,-0.808,-0.294,0.480,-0.806,-0.297,0.482,-0.806,-0.289,0.475,-0.808,-0.298,0.472,-0.811,NoTouching
0.338,0.772,-0.732,0.628,0.882,-0.622,0.599,0.735,-0.350,0.571,0.607,-0.263,0.656,0.446,-0.177,1.043,0.527,-0.070,1.122,0.478,-0.005,1.052,0.388,-0.125,0.954,0.389,-0.225,0.619,0.377,0.032,NoTouching
0.682,0.699,-0.254,0.649,0.707,-0.252,0.694,0.677,-0.279,0.686,0.669,-0.290,0.695,0.654,-0.302,0.700,0.653,-0.307,0.700,0.648,-0.306,0.700,0.651,-0.301,0.695,0.655,-0.294,0.698,0.648,-0.294,NoTouching
0.709,0.629,-0.320,0.710,0.629,-0.322,0.711,0.629,-0.322,0.710,0.628,-0.322,0.711,0.628,-0.321,0.711,0.628,-0.321,0.710,0.628,-0.321,0.711,0.629,-0.323,0.711,0.626,-0.322,0.712,0.628,-0.324,NoTouching
0.714,0.625,-0.325,0.713,0.623,-0.325,0.715,0.624,-0.325,0.714,0.622,-0.325,0.714,0.623,-0.326,0.714,0.622,-0.324,0.715,0.623,-0.326,0.715,0.622,-0.326,0.715,0.621,-0.325,0.714,0.620,-0.325,NoTouching
0.814,0.758,-0.252,0.574,0.755,-0.196,0.551,0.833,-0.143,0.721,0.729,-0.430,0.525,0.534,-0.514,0.361,0.711,-0.500,0.335,0.814,0.034,0.526,1.130,-0.183,0.467,0.838,0.487,0.427,0.652,0.578,NoTouching
0.171,0.770,0.647,0.170,0.832,0.481,0.228,0.864,0.465,0.281,0.872,0.435,0.296,0.889,0.373,0.272,0.932,0.267,0.212,0.971,0.177,0.235,0.943,0.011,0.244,0.973,-0.011,0.253,0.976,0.011,NoTouching
0.454,0.854,-0.344,0.467,0.793,-0.355,0.417,0.810,-0.409,0.453,0.759,-0.416,0.445,0.748,-0.472,0.444,0.796,-0.446,0.491,0.701,-0.487,0.473,0.760,-0.455,0.495,0.732,-0.451,0.513,0.693,-0.489,NoTouching
0.476,0.741,-0.502,0.485,0.694,-0.514,0.493,0.672,-0.533,0.469,0.769,-0.474,0.490,0.681,-0.517,0.481,0.686,-0.521,0.458,0.792,-0.477,0.499,0.661,-0.523,0.473,0.709,-0.520,0.476,0.892,-0.550,NoTouching
-0.467,0.558,-0.668,-0.487,0.570,-0.639,-0.527,0.569,-0.619,-0.558,0.565,-0.600,-0.557,0.552,-0.577,-0.565,0.564,-0.574,-0.573,0.566,-0.574,-0.577,0.559,-0.567,-0.578,0.570,-0.564,-0.579,0.564,-0.560,NoTouching
-0.559,0.577,-0.567,-0.534,0.575,-0.591,-0.517,0.631,-0.608,-0.512,0.639,-0.615,-0.266,0.215,-0.822,-0.103,0.016,-1.015,-0.096,0.066,-1.071,-0.152,0.188,-0.931,-0.099,0.032,-0.988,-0.094,0.088,-0.977,NoTouching
