f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,class
-1.118,23.252,-19.440,-0.037,0.775,-0.648,0.011,0.026,0.036,-0.303,0.033,-0.056,0.000,0.000,0.000,-0.037,0.772,-0.633,0.009,0.018,0.029,0.009,0.017,0.024,0.238,2.131,-1.289,2.366,8.893,3.233,Touching
-0.311,15.679,-25.690,-0.010,0.523,-0.856,0.011,0.055,0.017,-1.070,0.105,-0.020,1.000,0.000,0.000,-0.011,0.542,-0.856,0.009,0.050,0.015,0.009,0.050,0.015,-0.183,0.055,-0.001,3.273,1.615,1.783,Touching
-0.233,21.727,-21.050,-0.008,0.724,-0.702,0.015,0.028,0.030,-1.986,0.038,-0.043,3.000,0.000,0.000,-0.010,0.728,-0.695,0.011,0.022,0.023,0.011,0.022,0.022,-0.482,-0.090,-1.222,4.912,2.155,4.502,Touching
-0.346,11.591,-29.394,-0.012,0.386,-0.980,0.037,0.050,0.066,-3.179,0.129,-0.067,6.000,0.000,0.000,-0.009,0.388,-0.945,0.028,0.041,0.057,0.028,0.041,0.050,-0.204,-0.125,-0.882,3.117,1.970,2.053,Touching
0.340,14.040,-26.401,0.011,0.468,-0.880,0.009,0.051,0.016,0.799,0.108,-0.018,3.000,0.000,0.000,0.011,0.479,-0.881,0.006,0.044,0.013,0.006,0.044,0.013,1.380,0.105,-0.333,7.227,1.892,2.289,Touching
0.248,13.763,-26.486,0.008,0.459,-0.883,0.011,0.040,0.012,1.282,0.087,-0.013,5.000,0.000,0.000,0.009,0.463,-0.876,0.008,0.033,0.011,0.008,0.033,0.010,-0.233,-0.032,-0.362,3.381,1.998,1.511,Touching
0.121,10.634,-28.392,0.004,0.354,-0.946,0.028,0.043,0.039,6.833,0.121,-0.041,5.000,0.000,0.000,0.001,0.355,-0.936,0.016,0.039,0.024,0.015,0.039,0.022,3.354,0.153,-2.904,16.161,1.695,12.506,Touching
-0.094,10.781,-27.902,-0.003,0.359,-0.930,0.015,0.039,0.017,-4.899,0.110,-0.018,3.000,0.000,0.000,-0.003,0.350,-0.924,0.012,0.031,0.014,0.012,0.030,0.013,-0.679,0.932,-0.827,4.032,3.317,3.012,Touching
-1.251,6.193,-28.909,-0.042,0.206,-0.964,0.005,0.009,0.005,-0.118,0.042,-0.005,0.000,0.000,0.000,-0.042,0.207,-0.963,0.003,0.007,0.004,0.003,0.007,0.004,1.340,-0.288,-0.805,6.018,2.585,3.595,Touching
-0.391,6.195,-29.270,-0.013,0.207,-0.976,0.015,0.023,0.019,-1.179,0.110,-0.019,6.000,0.000,0.000,-0.013,0.213,-0.969,0.013,0.019,0.015,0.013,0.019,0.015,0.053,-0.278,-0.868,2.467,1.926,3.264,Touching
